,Price,Content Rating,Genres,pri_genres,sec_genres
2997,0.0,Everyone,Sports,Sports,Sports
2998,0.0,Everyone,Sports,Sports,Sports
2999,0.0,Everyone,Sports,Sports,Sports
3000,0.0,Everyone,Sports,Sports,Sports
3001,0.0,Everyone,Sports,Sports,Sports
3002,0.0,Everyone,Sports,Sports,Sports
3003,0.0,Everyone,Sports,Sports,Sports
3004,0.0,Everyone,Sports,Sports,Sports
3005,0.0,Everyone,Sports,Sports,Sports
3006,0.0,Everyone,Sports,Sports,Sports
3007,0.0,Everyone,Sports,Sports,Sports
3008,0.0,Everyone,Sports,Sports,Sports
3009,0.0,Mature 17+,Sports,Sports,Sports
3010,0.0,Everyone 10+,Sports,Sports,Sports
3011,0.0,Everyone,Sports,Sports,Sports
3012,0.0,Everyone 10+,Sports,Sports,Sports
3013,0.0,Everyone,Sports,Sports,Sports
3014,0.0,Everyone 10+,Sports,Sports,Sports
3015,0.0,Everyone,Sports,Sports,Sports
3016,0.0,Everyone,Sports,Sports,Sports
3017,0.0,Everyone,Sports,Sports,Sports
3018,0.0,Everyone 10+,Sports,Sports,Sports
3019,0.0,Everyone,Sports,Sports,Sports
3020,0.0,Everyone,Sports,Sports,Sports
3021,0.0,Everyone,Sports,Sports,Sports
3022,0.0,Everyone,Sports,Sports,Sports
3023,0.0,Everyone,Sports,Sports,Sports
3024,0.0,Teen,Sports,Sports,Sports
3025,0.0,Everyone,Sports,Sports,Sports
3026,0.0,Everyone,Sports,Sports,Sports
3027,0.0,Everyone,Sports,Sports,Sports
3028,0.0,Everyone,Sports,Sports,Sports
3029,0.0,Everyone,Sports,Sports,Sports
3030,0.0,Everyone,Sports,Sports,Sports
3031,0.0,Everyone,Sports,Sports,Sports
3032,0.0,Everyone 10+,Sports,Sports,Sports
3033,0.0,Everyone,Sports,Sports,Sports
3034,0.0,Everyone,Sports,Sports,Sports
3035,0.0,Everyone,Sports,Sports,Sports
3036,0.0,Everyone,Sports,Sports,Sports
3037,0.0,Everyone,Sports,Sports,Sports
3038,0.0,Everyone,Sports,Sports,Sports
3039,29.99,Everyone,Sports,Sports,Sports
3040,0.0,Everyone,Sports,Sports,Sports
3041,0.0,Mature 17+,Sports,Sports,Sports
3042,0.0,Mature 17+,Sports,Sports,Sports
3043,0.0,Adults only 18+,Sports,Sports,Sports
3044,0.0,Everyone,Sports,Sports,Sports
3045,0.0,Everyone,Sports,Sports,Sports
3046,0.0,Everyone,Sports,Sports,Sports
3047,0.0,Everyone,Sports,Sports,Sports
3048,0.0,Everyone 10+,Sports,Sports,Sports
3049,0.0,Everyone,Sports,Sports,Sports
3050,0.0,Everyone 10+,Sports,Sports,Sports
3051,0.0,Everyone,Sports,Sports,Sports
3052,0.0,Everyone,Sports,Sports,Sports
3053,0.0,Everyone,Sports,Sports,Sports
3054,0.0,Everyone,Sports,Sports,Sports
3055,0.0,Everyone 10+,Sports,Sports,Sports
3056,0.0,Everyone,Sports,Sports,Sports
3057,0.0,Everyone,Sports,Sports,Sports
3058,0.0,Everyone,Sports,Sports,Sports
3059,0.0,Everyone,Sports,Sports,Sports
3060,0.0,Everyone 10+,Sports,Sports,Sports
3061,0.0,Everyone 10+,Sports,Sports,Sports
3062,0.0,Everyone,Sports,Sports,Sports
3063,0.0,Everyone 10+,Sports,Sports,Sports
3064,0.0,Everyone,Sports,Sports,Sports
3065,0.0,Everyone,Sports,Sports,Sports
3066,0.0,Everyone,Sports,Sports,Sports
3067,0.0,Everyone,Sports,Sports,Sports
3068,0.0,Teen,Sports,Sports,Sports
3069,0.0,Everyone,Sports,Sports,Sports
3070,0.0,Everyone,Sports,Sports,Sports
3071,0.0,Mature 17+,Sports,Sports,Sports
3072,0.0,Everyone 10+,Sports,Sports,Sports
3073,0.0,Everyone,Sports,Sports,Sports
3074,0.0,Everyone,Sports,Sports,Sports
3075,0.0,Everyone,Sports,Sports,Sports
3076,0.0,Everyone,Sports,Sports,Sports
3077,0.0,Everyone,Sports,Sports,Sports
3078,0.0,Everyone,Sports,Sports,Sports
3079,0.0,Everyone,Sports,Sports,Sports
3080,0.0,Everyone 10+,Sports,Sports,Sports
3081,0.0,Everyone,Sports,Sports,Sports
3082,0.0,Everyone,Sports,Sports,Sports
3083,0.0,Everyone,Sports,Sports,Sports
3084,0.0,Everyone,Sports,Sports,Sports
3085,0.0,Everyone 10+,Sports,Sports,Sports
3086,0.0,Everyone,Sports,Sports,Sports
3087,0.0,Everyone,Sports,Sports,Sports
3088,0.0,Everyone,Sports,Sports,Sports
3089,0.0,Everyone,Sports,Sports,Sports
3090,0.0,Everyone,Sports,Sports,Sports
3091,0.0,Everyone,Sports,Sports,Sports
3092,0.0,Everyone,Sports,Sports,Sports
3093,0.0,Everyone,Sports,Sports,Sports
3094,0.0,Everyone,Sports,Sports,Sports
3095,0.0,Everyone,Sports,Sports,Sports
3096,0.0,Everyone,Sports,Sports,Sports
3097,0.0,Teen,Sports,Sports,Sports
3098,0.0,Everyone,Sports,Sports,Sports
3099,0.0,Everyone,Sports,Sports,Sports
3100,0.0,Teen,Sports,Sports,Sports
3101,0.0,Everyone,Sports,Sports,Sports
3102,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3103,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3104,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3105,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3106,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3107,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3108,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3109,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3110,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3111,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3112,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3113,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3114,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3115,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3116,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3117,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3118,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3119,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3120,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3121,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3122,0.0,Mature 17+,Travel & Local,Travel & Local,Travel & Local
3123,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3124,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3125,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3126,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3127,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3128,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3129,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3130,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3131,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3132,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3133,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3134,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3135,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3136,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3137,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3138,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3139,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3140,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3141,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3142,0.0,Teen,Travel & Local,Travel & Local,Travel & Local
3143,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3144,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3145,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3146,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3147,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3148,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3149,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3150,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3151,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3152,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3153,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3154,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3155,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3156,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3157,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3158,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3159,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3160,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3161,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3162,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3163,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3164,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3165,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3166,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3167,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3168,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3169,0.0,Teen,Travel & Local,Travel & Local,Travel & Local
3170,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3171,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3172,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3173,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3174,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3175,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3176,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3177,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3178,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3179,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3180,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3181,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3182,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3183,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3184,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3185,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3186,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3187,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3188,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3189,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3190,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3191,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3192,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3193,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3194,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3195,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3196,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3197,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3198,0.0,Teen,Travel & Local,Travel & Local,Travel & Local
3199,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3200,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3201,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3202,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3203,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3204,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3205,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3206,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3207,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3208,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3209,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3210,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3211,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3212,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3213,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3214,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3215,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3216,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3217,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3218,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3219,0.0,Everyone,Travel & Local;Action & Adventure,Travel & Local,Action & Adventure
3220,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3221,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3222,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3223,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3224,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3225,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3226,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3227,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3228,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3229,0.0,Teen,Travel & Local,Travel & Local,Travel & Local
3230,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3231,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3232,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
3233,0.0,Everyone,Tools,Tools,Tools
3234,0.0,Everyone,Tools,Tools,Tools
3235,0.0,Everyone,Tools,Tools,Tools
3236,0.0,Everyone,Tools,Tools,Tools
3237,0.0,Everyone,Tools,Tools,Tools
3238,0.0,Everyone,Tools,Tools,Tools
3239,0.0,Everyone,Tools,Tools,Tools
3240,0.0,Everyone,Tools,Tools,Tools
3241,0.0,Everyone,Tools,Tools,Tools
3242,0.0,Everyone,Tools,Tools,Tools
3243,0.0,Everyone,Tools,Tools,Tools
3244,0.0,Everyone,Tools,Tools,Tools
3245,0.0,Everyone,Tools,Tools,Tools
3246,0.0,Everyone,Tools,Tools,Tools
3247,0.0,Everyone,Tools,Tools,Tools
3248,0.0,Everyone,Tools,Tools,Tools
3249,0.0,Everyone,Tools,Tools,Tools
3250,0.0,Everyone,Tools,Tools,Tools
3251,0.0,Everyone,Tools,Tools,Tools
3252,0.0,Everyone,Tools,Tools,Tools
3253,0.0,Everyone,Tools,Tools,Tools
3254,0.0,Everyone,Tools,Tools,Tools
3255,0.0,Everyone,Tools,Tools,Tools
3256,0.0,Everyone,Tools,Tools,Tools
3257,0.0,Everyone,Tools,Tools,Tools
3258,0.0,Everyone,Tools,Tools,Tools
3259,0.0,Everyone,Tools,Tools,Tools
3260,0.0,Everyone,Tools,Tools,Tools
3261,0.0,Everyone,Tools,Tools,Tools
3262,0.0,Everyone,Tools,Tools,Tools
3263,0.0,Everyone,Tools,Tools,Tools
3264,0.0,Everyone,Tools,Tools,Tools
3265,0.0,Everyone,Tools,Tools,Tools
3266,0.0,Everyone,Tools,Tools,Tools
3267,0.0,Everyone,Tools,Tools,Tools
3268,0.0,Everyone,Tools,Tools,Tools
3269,0.0,Everyone,Tools,Tools,Tools
3270,0.0,Everyone,Tools,Tools,Tools
3271,0.0,Everyone,Tools,Tools,Tools
3272,0.0,Everyone,Tools,Tools,Tools
3273,0.0,Everyone,Tools,Tools,Tools
3274,0.0,Everyone,Tools,Tools,Tools
3275,0.0,Everyone,Tools,Tools,Tools
3276,0.0,Everyone,Tools,Tools,Tools
3277,0.0,Everyone,Tools,Tools,Tools
3278,0.0,Everyone,Tools,Tools,Tools
3279,0.0,Everyone,Tools,Tools,Tools
3280,0.0,Everyone,Tools,Tools,Tools
3281,0.0,Everyone,Tools,Tools,Tools
3282,0.0,Everyone,Tools,Tools,Tools
3283,0.0,Everyone,Tools,Tools,Tools
3284,0.0,Everyone,Tools,Tools,Tools
3285,0.0,Everyone,Tools,Tools,Tools
3286,0.0,Everyone,Tools,Tools,Tools
3287,0.0,Everyone,Tools,Tools,Tools
3288,0.0,Everyone,Tools,Tools,Tools
3289,0.0,Everyone,Tools,Tools,Tools
3290,0.0,Everyone,Tools,Tools,Tools
3291,0.0,Everyone,Tools,Tools,Tools
3292,0.0,Everyone,Tools,Tools,Tools
3293,0.0,Everyone,Tools,Tools,Tools
3294,0.0,Everyone,Tools,Tools,Tools
3295,0.0,Everyone,Tools,Tools,Tools
3296,0.0,Everyone,Tools,Tools,Tools
3297,0.0,Everyone,Tools,Tools,Tools
3298,0.0,Everyone,Tools,Tools,Tools
3299,0.0,Everyone,Tools,Tools,Tools
3300,0.0,Everyone,Tools,Tools,Tools
3301,0.0,Everyone,Tools,Tools,Tools
3302,0.0,Everyone,Tools,Tools,Tools
3303,0.0,Everyone,Tools,Tools,Tools
3304,0.0,Everyone,Tools,Tools,Tools
3305,0.0,Everyone,Tools,Tools,Tools
3306,0.0,Everyone,Tools,Tools,Tools
3307,0.0,Everyone,Tools;Education,Tools,Education
3308,0.0,Everyone,Tools,Tools,Tools
3309,0.0,Everyone,Tools,Tools,Tools
3310,0.0,Everyone,Tools,Tools,Tools
3311,0.0,Everyone,Tools,Tools,Tools
3312,0.0,Everyone,Tools,Tools,Tools
3313,0.0,Everyone,Tools,Tools,Tools
3314,0.0,Everyone,Tools,Tools,Tools
3315,0.0,Everyone,Tools,Tools,Tools
3316,0.0,Everyone,Tools,Tools,Tools
3317,0.0,Everyone,Tools,Tools,Tools
3318,0.0,Everyone,Tools,Tools,Tools
3319,0.0,Everyone,Tools,Tools,Tools
3320,0.0,Everyone,Tools,Tools,Tools
3321,0.0,Everyone,Tools,Tools,Tools
3322,0.0,Everyone,Tools,Tools,Tools
3323,0.0,Everyone,Tools,Tools,Tools
3324,0.0,Everyone,Tools,Tools,Tools
3325,0.0,Everyone,Tools,Tools,Tools
3326,0.0,Everyone,Tools,Tools,Tools
3327,0.0,Everyone,Tools,Tools,Tools
3328,0.0,Everyone,Tools,Tools,Tools
3329,0.0,Everyone,Tools,Tools,Tools
3330,0.0,Everyone,Tools,Tools,Tools
3331,0.0,Everyone,Tools,Tools,Tools
3332,0.0,Everyone,Tools,Tools,Tools
3333,0.0,Everyone,Tools,Tools,Tools
3334,0.0,Everyone,Tools,Tools,Tools
3335,0.0,Everyone,Tools,Tools,Tools
3336,0.0,Everyone,Tools,Tools,Tools
3337,0.0,Everyone,Tools,Tools,Tools
3338,0.0,Everyone,Tools,Tools,Tools
3339,0.0,Everyone,Tools,Tools,Tools
3340,0.0,Everyone,Tools,Tools,Tools
3341,0.0,Everyone,Tools,Tools,Tools
3342,0.0,Everyone,Tools,Tools,Tools
3343,0.0,Everyone,Tools,Tools,Tools
3344,0.0,Everyone,Tools,Tools,Tools
3345,0.0,Everyone,Tools,Tools,Tools
3346,0.0,Everyone,Tools,Tools,Tools
3347,0.0,Everyone,Tools,Tools,Tools
3348,0.0,Everyone,Tools,Tools,Tools
3349,0.0,Everyone,Tools,Tools,Tools
3350,0.0,Everyone,Tools,Tools,Tools
3351,0.0,Everyone,Tools,Tools,Tools
3352,0.0,Everyone,Personalization,Personalization,Personalization
3353,0.0,Everyone 10+,Personalization,Personalization,Personalization
3354,0.0,Teen,Personalization,Personalization,Personalization
3355,0.0,Everyone,Personalization,Personalization,Personalization
3356,0.0,Mature 17+,Personalization,Personalization,Personalization
3357,0.0,Everyone,Personalization,Personalization,Personalization
3358,0.0,Everyone,Personalization,Personalization,Personalization
3359,0.0,Everyone,Personalization,Personalization,Personalization
3360,0.0,Teen,Personalization,Personalization,Personalization
3361,0.0,Everyone 10+,Personalization,Personalization,Personalization
3362,0.0,Everyone,Personalization,Personalization,Personalization
3363,0.0,Everyone 10+,Personalization,Personalization,Personalization
3364,0.0,Everyone,Personalization,Personalization,Personalization
3365,0.0,Everyone,Personalization,Personalization,Personalization
3366,0.0,Everyone,Personalization,Personalization,Personalization
3367,0.0,Everyone,Personalization,Personalization,Personalization
3368,0.0,Everyone,Personalization,Personalization,Personalization
3369,0.0,Everyone,Personalization,Personalization,Personalization
3370,0.0,Everyone,Personalization,Personalization,Personalization
3371,0.0,Teen,Personalization,Personalization,Personalization
3372,0.0,Everyone,Personalization,Personalization,Personalization
3373,0.0,Everyone,Personalization,Personalization,Personalization
3374,0.0,Everyone,Personalization,Personalization,Personalization
3375,0.0,Everyone,Personalization,Personalization,Personalization
3376,0.0,Everyone,Personalization,Personalization,Personalization
3377,0.0,Everyone,Personalization,Personalization,Personalization
3378,0.0,Everyone,Personalization,Personalization,Personalization
3379,0.0,Everyone,Personalization,Personalization,Personalization
3380,0.0,Everyone,Personalization,Personalization,Personalization
3381,0.0,Everyone,Personalization,Personalization,Personalization
3382,0.0,Everyone,Personalization,Personalization,Personalization
3383,0.0,Everyone,Personalization,Personalization,Personalization
3384,0.0,Everyone,Personalization,Personalization,Personalization
3385,0.0,Everyone,Personalization,Personalization,Personalization
3386,0.0,Everyone,Personalization,Personalization,Personalization
3387,0.0,Everyone,Personalization,Personalization,Personalization
3388,0.0,Everyone,Personalization,Personalization,Personalization
3389,0.0,Everyone,Personalization,Personalization,Personalization
3390,0.0,Everyone,Personalization,Personalization,Personalization
3391,0.0,Everyone,Personalization,Personalization,Personalization
3392,0.0,Everyone,Personalization,Personalization,Personalization
3393,0.0,Everyone,Personalization,Personalization,Personalization
3394,0.0,Everyone,Personalization,Personalization,Personalization
3395,0.0,Everyone,Personalization,Personalization,Personalization
3396,0.0,Everyone,Personalization,Personalization,Personalization
3397,0.0,Everyone,Personalization,Personalization,Personalization
3398,0.0,Teen,Personalization,Personalization,Personalization
3399,0.0,Everyone,Personalization,Personalization,Personalization
3400,0.0,Everyone,Personalization,Personalization,Personalization
3401,0.0,Everyone,Personalization,Personalization,Personalization
3402,0.0,Everyone,Personalization,Personalization,Personalization
3403,2.49,Everyone,Personalization,Personalization,Personalization
3404,0.0,Everyone,Personalization,Personalization,Personalization
3405,0.99,Everyone,Personalization,Personalization,Personalization
3406,0.0,Everyone,Personalization,Personalization,Personalization
3407,0.0,Everyone,Personalization,Personalization,Personalization
3408,0.99,Everyone,Personalization,Personalization,Personalization
3409,0.0,Everyone,Personalization,Personalization,Personalization
3410,0.0,Everyone,Personalization,Personalization,Personalization
3411,0.0,Teen,Personalization,Personalization,Personalization
3412,0.0,Everyone,Personalization,Personalization,Personalization
3413,0.0,Everyone,Personalization,Personalization,Personalization
3414,0.0,Teen,Personalization,Personalization,Personalization
3415,0.0,Everyone,Personalization,Personalization,Personalization
3416,0.0,Everyone,Personalization,Personalization,Personalization
3417,0.0,Everyone,Personalization,Personalization,Personalization
3418,0.0,Everyone,Personalization,Personalization,Personalization
3419,0.0,Everyone,Personalization,Personalization,Personalization
3420,0.0,Everyone,Personalization,Personalization,Personalization
3421,0.0,Everyone,Personalization,Personalization,Personalization
3422,0.0,Everyone,Personalization,Personalization,Personalization
3423,0.0,Teen,Personalization,Personalization,Personalization
3424,0.0,Teen,Personalization,Personalization,Personalization
3425,0.0,Teen,Personalization,Personalization,Personalization
3426,0.0,Everyone,Personalization,Personalization,Personalization
3427,0.0,Everyone,Personalization,Personalization,Personalization
3428,0.0,Everyone,Personalization,Personalization,Personalization
3429,0.0,Everyone,Personalization,Personalization,Personalization
3430,0.0,Everyone,Personalization,Personalization,Personalization
3431,0.0,Everyone,Personalization,Personalization,Personalization
3432,0.0,Everyone,Personalization,Personalization,Personalization
3433,0.0,Everyone,Personalization,Personalization,Personalization
3434,0.0,Everyone,Personalization,Personalization,Personalization
3435,0.0,Everyone,Personalization,Personalization,Personalization
3436,0.0,Everyone,Personalization,Personalization,Personalization
3437,0.0,Everyone,Personalization,Personalization,Personalization
3438,0.0,Everyone,Personalization,Personalization,Personalization
3439,0.0,Everyone,Personalization,Personalization,Personalization
3440,0.0,Everyone,Personalization,Personalization,Personalization
3441,9.99,Everyone,Personalization,Personalization,Personalization
3442,4.49,Everyone,Personalization,Personalization,Personalization
3443,0.0,Everyone,Personalization,Personalization,Personalization
3444,0.0,Everyone,Personalization,Personalization,Personalization
3445,0.0,Everyone,Personalization,Personalization,Personalization
3446,0.0,Everyone,Personalization,Personalization,Personalization
3447,0.0,Everyone,Personalization,Personalization,Personalization
3448,0.0,Everyone,Personalization,Personalization,Personalization
3449,0.0,Everyone,Personalization,Personalization,Personalization
3450,0.0,Everyone,Productivity,Productivity,Productivity
3451,0.0,Everyone,Productivity,Productivity,Productivity
3452,0.0,Everyone,Productivity,Productivity,Productivity
3453,0.0,Everyone,Productivity,Productivity,Productivity
3454,0.0,Everyone,Productivity,Productivity,Productivity
3455,0.0,Everyone,Productivity,Productivity,Productivity
3456,0.0,Everyone,Productivity,Productivity,Productivity
3457,0.0,Everyone,Productivity,Productivity,Productivity
3458,0.0,Everyone,Productivity,Productivity,Productivity
3459,0.0,Everyone,Productivity,Productivity,Productivity
3460,0.0,Everyone,Productivity,Productivity,Productivity
3461,0.0,Everyone,Productivity,Productivity,Productivity
3462,0.0,Everyone,Productivity,Productivity,Productivity
3463,0.0,Everyone,Productivity,Productivity,Productivity
3464,0.0,Everyone,Productivity,Productivity,Productivity
3465,0.0,Everyone,Productivity,Productivity,Productivity
3466,0.0,Everyone,Productivity,Productivity,Productivity
3467,0.0,Everyone,Productivity,Productivity,Productivity
3468,0.0,Everyone,Productivity,Productivity,Productivity
3469,0.0,Everyone,Productivity,Productivity,Productivity
3470,0.0,Everyone,Productivity,Productivity,Productivity
3471,0.0,Everyone,Productivity,Productivity,Productivity
3472,0.0,Everyone,Productivity,Productivity,Productivity
3473,0.0,Everyone,Productivity,Productivity,Productivity
3474,0.0,Everyone,Productivity,Productivity,Productivity
3475,0.0,Everyone,Productivity,Productivity,Productivity
3476,0.0,Everyone,Productivity,Productivity,Productivity
3477,0.0,Everyone,Productivity,Productivity,Productivity
3478,0.0,Everyone,Productivity,Productivity,Productivity
3479,0.0,Everyone,Productivity,Productivity,Productivity
3480,0.0,Everyone,Productivity,Productivity,Productivity
3481,0.0,Everyone,Productivity,Productivity,Productivity
3482,0.0,Everyone,Productivity,Productivity,Productivity
3483,0.0,Everyone,Productivity,Productivity,Productivity
3484,0.0,Everyone,Productivity,Productivity,Productivity
3485,0.0,Everyone,Productivity,Productivity,Productivity
3486,0.0,Everyone,Productivity,Productivity,Productivity
3487,0.0,Everyone,Productivity,Productivity,Productivity
3488,0.0,Everyone,Productivity,Productivity,Productivity
3489,0.0,Everyone,Productivity,Productivity,Productivity
3490,0.0,Everyone,Productivity,Productivity,Productivity
3491,0.0,Everyone,Productivity,Productivity,Productivity
3492,0.0,Everyone,Productivity,Productivity,Productivity
3493,0.0,Everyone,Productivity,Productivity,Productivity
3494,0.0,Everyone,Productivity,Productivity,Productivity
3495,0.0,Everyone,Productivity,Productivity,Productivity
3496,0.0,Everyone,Productivity,Productivity,Productivity
3497,0.0,Everyone,Productivity,Productivity,Productivity
3498,0.0,Everyone,Productivity,Productivity,Productivity
3499,0.0,Everyone,Productivity,Productivity,Productivity
3500,0.0,Everyone,Productivity,Productivity,Productivity
3501,0.0,Everyone,Productivity,Productivity,Productivity
3502,0.0,Everyone,Productivity,Productivity,Productivity
3503,0.0,Everyone,Productivity,Productivity,Productivity
3504,0.0,Everyone,Productivity,Productivity,Productivity
3505,0.0,Everyone,Productivity,Productivity,Productivity
3506,0.0,Everyone,Productivity,Productivity,Productivity
3507,0.0,Everyone,Productivity,Productivity,Productivity
